Lane,Wavelength [nm],Insertion Loss [dB]
11,1323.280000000349,-21.72318581621749
11,1323.2900000003492,-21.779957700696503
11,1323.3000000003492,-21.841024215113514
11,1323.3100000003492,-21.90638655815561
11,1323.3200000003494,-21.97604581100039
11,1323.3300000003494,-22.050002803360655
11,1323.3400000003494,-22.12825796215227
11,1323.3500000003496,-22.21081114105557
11,1323.3600000003496,-22.29766142817843
11,1323.3700000003496,-22.388806930274892
11,1323.3800000003498,-22.484244529799792
11,1323.3900000003498,-22.583969612182653
11,1323.4000000003498,-22.687975760354277
11,1323.41000000035,-22.796254411788457
11,1323.42000000035,-22.90879447504427
11,1323.43000000035,-23.02558190067067
11,1323.4400000003502,-23.14659920186255
11,1323.4500000003502,-23.2718249197862
11,1323.4600000003502,-23.40123302760718
11,1323.4700000003504,-23.53479226767249
11,1323.4800000003504,-23.67246541519117
11,1323.4900000003504,-23.81420846213818
11,1323.5000000003506,-23.959969714578698
11,1323.5100000003506,-24.10968879676087
11,1323.5200000003506,-24.263295555256107
11,1323.5300000003508,-24.420708857236754
11,1323.5400000003508,-24.58183527770648
11,1323.5500000003508,-24.74656767085127
11,1323.560000000351,-24.914783623818693
11,1323.570000000351,-25.086343792495207
11,1323.580000000351,-25.261090122802884
11,1323.5900000003512,-25.438843964458098
11,1323.6000000003512,-25.619404090714667
11,1323.6100000003512,-25.802544643368034
11,1323.6200000003512,-25.98801303134032
11,1323.6300000003514,-26.17552782027564
11,1323.6400000003514,-26.364776664369348
11,1323.6500000003514,-26.55541434286365
11,1323.6600000003516,-26.747060980910465
11,1323.6700000003516,-26.93930054994995
11,1323.6800000003516,-27.131679761347854
11,1323.6900000003518,-27.3237074824149
11,1323.7000000003518,-27.5148548216778
11,1323.7100000003518,-27.704556039860712
11,1323.720000000352,-27.89221045190007
11,1323.730000000352,-28.07718548066142
11,1323.740000000352,-28.25882101281244
11,1323.7500000003522,-28.43643517688239
11,1323.7600000003522,-28.609331621924987
11,1323.7700000003522,-28.776808311695994
11,1323.7800000003524,-28.938167771340723
11,1323.7900000003524,-29.092728626223774
11,1323.8000000003524,-29.239838168977297
11,1323.8100000003526,-29.378885581194712
11,1323.8200000003526,-29.509315336317215
11,1323.8300000003526,-29.630640228223438
11,1323.8400000003528,-29.742453421378983
11,1323.8500000003528,-29.84443891080285
11,1323.8600000003528,-29.936379820512183
11,1323.870000000353,-30.01816406167963
11,1323.880000000353,-30.089787007586214
11,1323.890000000353,-30.15135101258362
11,1323.9000000003532,-30.20306178926007
11,1323.9100000003532,-30.2452218451579
11,1323.9200000003532,-30.27822134406614
11,1323.9300000003534,-30.302526888921953
11,1323.9400000003534,-30.318668804500245
11,1323.9500000003534,-30.32722753336823
11,1323.9600000003536,-30.328819742681876
11,1323.9700000003536,-30.32408468412526
11,1323.9800000003536,-30.31367126506162
11,1323.9900000003538,-30.29822618579011
11,1324.0000000003538,-30.27838339026532
11,1324.0100000003538,-30.254754973378027
11,1324.020000000354,-30.227923595209937
11,1324.030000000354,-30.19843637741492
11,1324.040000000354,-30.16680019776915
11,1324.0500000003542,-30.133478258862617
11,1324.0600000003542,-30.0988877834282
11,1324.0700000003542,-30.0633986781883
11,1324.0800000003544,-30.027333009088252
11,1324.0900000003544,-29.990965140151484
11,1324.1000000003544,-29.95452240065699
11,1324.1100000003546,-29.918186166027496
11,1324.1200000003546,-29.882093253142
11,1324.1300000003546,-29.846337552811917
11,1324.1400000003548,-29.810971838767788
11,1324.1500000003548,-29.776009709696343
11,1324.1600000003548,-29.741427636421157
11,1324.170000000355,-29.707167098007588
11,1324.180000000355,-29.67313680233705
11,1324.190000000355,-29.63921499505886
11,1324.2000000003552,-29.605251865931756
11,1324.2100000003552,-29.571072067583025
11,1324.2200000003552,-29.53647736162591
11,1324.2300000003552,-29.501249408497976
11,1324.2400000003554,-29.46515271353903
11,1324.2500000003554,-29.427937738782198
11,1324.2600000003554,-29.38934418212306
11,1324.2700000003556,-29.34910441931923
11,1324.2800000003556,-29.30694709321112
11,1324.2900000003556,-29.262600824575642
11,1324.3000000003558,-29.215798008339434
11,1324.3100000003558,-29.166278647351717
11,1324.3200000003558,-29.113794165642727
11,1324.330000000356,-29.058111134347175
11,1324.340000000356,-28.999014836745403
11,1324.350000000356,-28.936312594641134
11,1324.3600000003562,-28.86983677877692
11,1324.3700000003562,-28.7994474278301
11,1324.3800000003562,-28.725034409298384
11,1324.3900000003564,-28.646519065735152
11,1324.4000000003564,-28.56385530347792
11,1324.4100000003564,-28.477030099644317
11,1324.4200000003566,-28.386063419388336
11,1324.4300000003566,-28.291007556187992
11,1324.4400000003566,-28.191945926143937
11,1324.4500000003568,-28.088991363184675
11,1324.4600000003568,-27.982283978042886
11,1324.4700000003568,-27.871988653572345
11,1324.480000000357,-27.758292257595777
11,1324.490000000357,-27.64140065699854
11,1324.500000000357,-27.521535617339378
11,1324.5100000003572,-27.398931668481094
11,1324.5200000003572,-27.273833009717436
11,1324.5300000003572,-27.146490520365102
11,1324.5400000003574,-27.017158930237386
11,1324.5500000003574,-26.88609419436809
11,1324.5600000003574,-26.7535511050021
11,1324.5700000003576,-26.619781163020523
11,1324.5800000003576,-26.485030720246282
11,1324.5900000003576,-26.349539397529583
11,1324.6000000003578,-26.213538772479325
11,1324.6100000003578,-26.07725132829188
11,1324.6200000003578,-25.940889647314165
11,1324.630000000358,-25.804655831336074
11,1324.640000000358,-25.668741127788564
11,1324.650000000358,-25.533325739390097
11,1324.6600000003582,-25.398578795247687
11,1324.6700000003582,-25.264658460923197
11,1324.6800000003582,-25.131712166064805
11,1324.6900000003584,-24.99987692994225
11,1324.7000000003584,-24.869279765892102
11,1324.7100000003584,-24.74003814772172
11,1324.7200000003586,-24.6122605233878
11,1324.7300000003586,-24.48604686170821
11,1324.7400000003586,-24.3614892207281
11,1324.7500000003588,-24.238672327663554
11,1324.7600000003588,-24.11767416132708
11,1324.7700000003588,-23.99856652984226
11,1324.780000000359,-23.881415637364857
11,1324.790000000359,-23.766282635085723
11,1324.800000000359,-23.653224151860726
11,1324.8100000003592,-23.54229280201215
11,1324.8200000003592,-23.43353766690388
11,1324.8300000003592,-23.327004749295256
11,1324.8400000003594,-23.222737398553356
11,1324.8500000003594,-23.12077670635859
11,1324.8600000003594,-23.021161872013046
11,1324.8700000003596,-22.92393053766314
11,1324.8800000003596,-22.829119093437804
11,1324.8900000003596,-22.736762953088245
11,1324.9000000003596,-22.64689680033156
11,1324.9100000003598,-22.55955480741125
11,1324.9200000003598,-22.474770826017544
11,1324.9300000003598,-22.392578552367816
11,1324.94000000036,-22.313011666679575
11,1324.95000000036,-22.236103949175355
11,1324.96000000036,-22.16188937301677
11,1324.9700000003602,-22.09040217592691
11,1324.9800000003602,-22.021676911548845
11,1324.9900000003602,-21.955748481742518
11,1325.0000000003604,-21.892652151359396
11,1325.0100000003604,-21.83242354618126
11,1325.0200000003604,-21.77509863591618
11,1325.0300000003606,-21.720713702684552
11,1325.0400000003606,-21.669305296641028
11,1325.0500000003606,-21.62091017928779
11,1325.0600000003608,-21.57556525583015
11,1325.0700000003608,-21.533307497284646
11,1325.0800000003608,-21.494173852907835
11,1325.090000000361,-21.45820115430965
11,1325.100000000361,-21.42542601101843
11,1325.110000000361,-21.395884698654974
11,1325.1200000003612,-21.36961304006894
11,1325.1300000003612,-21.346646279302576
11,1325.1400000003612,-21.327018949401243
11,1325.1500000003614,-21.310764733463028
11,1325.1600000003614,-21.29791631933417
11,1325.1700000003614,-21.288505247951008
11,1325.1800000003616,-21.282561754841502
11,1325.1900000003616,-21.280114604946377
11,1325.2000000003616,-21.281190919981306
11,1325.2100000003618,-21.285815998304347
11,1325.2200000003618,-21.29401312643813
11,1325.2300000003618,-21.30580338186582
11,1325.240000000362,-21.321205426334323
11,1325.250000000362,-21.3402352889894
11,1325.260000000362,-21.362906138359588
11,1325.2700000003622,-21.3892280427834
11,1325.2800000003622,-21.41920771788083
11,1325.2900000003622,-21.45284826071179
11,1325.3000000003624,-21.490148869279345
11,1325.3100000003624,-21.53110454704568
11,1325.3200000003624,-21.575705791259942
11,1325.3300000003626,-21.623938264655745
11,1325.3400000003626,-21.675782449903306
11,1325.3500000003626,-21.73121328644212
11,1325.3600000003628,-21.79019978951938
11,1325.3700000003628,-21.852704651591193
11,1325.3800000003628,-21.918683826619514
11,1325.390000000363,-21.988086097947658
11,1325.400000000363,-22.06085263156245
11,1325.410000000363,-22.13691651645783
11,1325.4200000003632,-22.216202294903894
11,1325.4300000003632,-22.298625486487925
11,1325.4400000003632,-22.38409211008267
11,1325.4500000003634,-22.472498209708686
11,1325.4600000003634,-22.563729391058036
11,1325.4700000003634,-22.657660376793984
11,1325.4800000003636,-22.754154590520148
11,1325.4900000003636,-22.853063780493468
11,1325.5000000003636,-22.954227696115165
11,1325.5100000003636,-23.0574738318192
11,1325.5200000003638,-23.16261725445845
11,1325.5300000003638,-23.26946053211907
11,1325.5400000003638,-23.377793783946316
11,1325.550000000364,-23.48739487068791
11,1325.560000000364,-23.59802974758116
11,1325.570000000364,-23.709453000745057
11,1325.5800000003642,-23.821408587507335
11,1325.5900000003642,-23.933630800293024
11,1325.6000000003642,-24.04584547088582
11,1325.6100000003644,-24.15777142822227
11,1325.6200000003644,-24.269122218360508
11,1325.6300000003644,-24.37960808899752
11,1325.6400000003646,-24.488938233389863
11,1325.6500000003646,-24.59682327999822
11,1325.6600000003646,-24.702978004729292
11,1325.6700000003648,-24.807124231857873
11,1325.6800000003648,-24.9089938799675
11,1325.6900000003648,-25.008332098442864
11,1325.700000000365,-25.104900431001855
11,1325.710000000365,-25.198479934969523
11,1325.720000000365,-25.288874180063637
11,1325.7300000003652,-25.37591204694726
11,1325.7400000003652,-25.45945024708083
11,1325.7500000003652,-25.539375490015715
11,1325.7600000003654,-25.615606231658262
11,1325.7700000003654,-25.688093948245033
11,1325.7800000003654,-25.756823896223867
11,1325.7900000003656,-25.82181533345979
11,1325.8000000003656,-25.88312119627053
11,1325.8100000003656,-25.940827244448542
11,1325.8200000003658,-25.99505070421831
11,1325.8300000003658,-26.045938455116282
11,1325.8400000003658,-26.09366481989728
11,1325.850000000366,-26.1384290268505
11,1325.860000000366,-26.180452420536735
11,1325.870000000366,-26.21997550009889
11,1325.8800000003662,-26.25725486349478
11,1325.8900000003662,-26.292560132167093
11,1325.9000000003662,-26.32617092518018
11,1325.9100000003664,-26.358373942094744
11,1325.9200000003664,-26.389460205381358
11,1325.9300000003664,-26.419722502238333
11,1325.9400000003666,-26.449453054844486
11,1325.9500000003666,-26.47894143867201
11,1325.9600000003666,-26.508472758390347
11,1325.9700000003668,-26.53832608317563
11,1325.9800000003668,-26.568773135967497
11,1325.9900000003668,-26.600077225147444
11,1326.000000000367,-26.632492403395975
11,1326.010000000367,-26.666262834435575
11,1326.020000000367,-26.701622346755318
11,1326.0300000003672,-26.738794151941853
11,1326.0400000003672,-26.77799070484765
11,1326.0500000003672,-26.81941368313868
11,1326.0600000003674,-26.86325406427159
11,1326.0700000003674,-26.90969227927633
11,1326.0800000003674,-26.95889842346508
11,1326.0900000003676,-27.011032505982712
11,1326.1000000003676,-27.06624472139399
11,1326.1100000003676,-27.124675727476234
11,1326.1200000003678,-27.18645691531013
11,1326.1300000003678,-27.251710658081368
11,1326.1400000003678,-27.320550526376945
11,1326.150000000368,-27.393081458755542
11,1326.160000000368,-27.46939987596285
11,1326.170000000368,-27.549593728987194
11,1326.180000000368,-27.63374246935421
11,1326.1900000003682,-27.721916932276613
11,1326.2000000003682,-27.81417912082617
11,1326.2100000003682,-27.910581880514517
11,1326.2200000003684,-28.01116845195689
11,1326.2300000003684,-28.11597188939127
11,1326.2400000003684,-28.225014331094474
11,1326.2500000003686,-28.33830610784899
11,1326.2600000003686,-28.455844673428604
11,1326.2700000003686,-28.57761334144815
11,1326.2800000003688,-28.70357981110142
11,1326.2900000003688,-28.83369446471379
11,1326.3000000003688,-28.96788841976686
11,1326.310000000369,-29.10607131856592
11,1326.320000000369,-29.2481288411491
11,1326.330000000369,-29.39391992976549
11,1326.3400000003692,-29.54327371828988
11,1326.3500000003692,-29.69598616768044
11,1326.3600000003692,-29.851816418488802
11,1326.3700000003694,-30.01048288712457
11,1326.3800000003694,-30.171659148347203
11,1326.3900000003694,-30.334969675391935
11,1326.4000000003696,-30.499985534717364
11,1326.4100000003696,-30.666220172887883
11,1326.4200000003696,-30.833125475548613
11,1326.4300000003698,-31.000088328149822
11,1326.4400000003698,-31.166427963488093
11,1326.4500000003698,-31.331394436802448
11,1326.46000000037,-31.494168621646757
11,1326.47000000037,-31.653864162491843
11,1326.48000000037,-31.809531842001736
11,1326.4900000003702,-31.960166813719756
11,1326.5000000003702,-32.10471909718438
11,1326.5100000003702,-32.24210762737347
11,1326.5200000003704,-32.371237976790695
11,1326.5300000003704,-32.491023631279376
11,1326.5400000003704,-32.600410400931196
11,1326.5500000003706,-32.698403208624775
11,1326.5600000003706,-32.784094152601504
11,1326.5700000003706,-32.85669043234635
11,1326.5800000003708,-32.91554050885938
11,1326.5900000003708,-32.96015679442157
11,1326.6000000003708,-32.99023326384869
11,1326.610000000371,-33.005656662968434
11,1326.620000000371,-33.00651043865469
11,1326.630000000371,-32.99307108080593
11,1326.6400000003712,-32.96579717169641
11,1326.6500000003712,-32.925312004474414
11,1326.6600000003712,-32.87238108713956
11,1326.6700000003714,-32.80788613393521
11,1326.6800000003714,-32.73279725184677
11,1326.6900000003714,-32.64814495155424
11,1326.7000000003716,-32.55499340411276
11,1326.7100000003716,-32.45441605369749
11,1326.7200000003716,-32.34747435351628
11,1326.7300000003718,-32.23520005202808
11,1326.7400000003718,-32.118581155792015
11,1326.7500000003718,-31.998551455460756
11,1326.760000000372,-31.875983328015252
11,1326.770000000372,-31.75168341943994
11,1326.780000000372,-31.626390759303522
11,1326.790000000372,-31.500776848700298
11,1326.8000000003722,-31.37544728596538
11,1326.8100000003722,-31.25094453573043
11,1326.8200000003721,-31.127751499962848
11,1326.8300000003724,-31.00629560516801
11,1326.8400000003724,-30.886953175922386
11,1326.8500000003723,-30.770053912410667
11,1326.8600000003726,-30.655885337334418
11,1326.8700000003726,-30.544697111656006
11,1326.8800000003725,-30.43670515095043
11,1326.8900000003728,-30.332095497997067
11,1326.9000000003728,-30.231027927080287
11,1326.9100000003727,-30.133639268074745
11,1326.920000000373,-30.040046451628143
11,1326.930000000373,-29.95034928196333
11,1326.940000000373,-29.864632949872085
11,1326.9500000003732,-29.78297030219124
11,1326.9600000003732,-29.70542388481862
11,1326.9700000003731,-29.63204777814663
11,1326.9800000003734,-29.56288924289901
11,1326.9900000003734,-29.49799019485031
11,1327.0000000003733,-29.437388525449713
11,1327.0100000003736,-29.381119284044345
11,1327.0200000003736,-29.329215737936224
11,1327.0300000003735,-29.28171032264533
11,1327.0400000003738,-29.238635496691487
11,1327.0500000003738,-29.200024511325644
11,1327.0600000003737,-29.165912106277347
11,1327.070000000374,-29.136335141650704
11,1327.080000000374,-29.11133317365048
11,1327.090000000374,-29.090948983167802
11,1327.1000000003742,-29.075229063919544
11,1327.1100000003742,-29.06422407707357
11,1327.1200000003741,-29.057989278462717
11,1327.1300000003744,-29.056584923871547
11,1327.1400000003744,-29.060076658110418
11,1327.1500000003743,-29.068535892740755
11,1327.1600000003746,-29.082040177065966
11,1327.1700000003746,-29.100673567392207
11,1327.1800000003745,-29.124526998625928
11,1327.1900000003748,-29.15369866332121
11,1327.2000000003748,-29.188294401998213
11,1327.2100000003747,-29.228428109777617
11,1327.220000000375,-29.274222164015598
11,1327.230000000375,-29.32580787761474
11,1327.240000000375,-29.383325983533318
11,1327.2500000003752,-29.446927155924726
11,1327.2600000003752,-29.516772573895373
11,1327.2700000003751,-29.593034534074896
11,1327.2800000003754,-29.675897119771886
11,1327.2900000003754,-29.765556933938733
11,1327.3000000003753,-29.86222390401315
11,1327.3100000003756,-29.966122169609235
11,1327.3200000003756,-30.07749106157648
11,1327.3300000003755,-30.19658618583117
11,1327.3400000003758,-30.323680623406645
11,1327.3500000003758,-30.459066261846047
11,1327.3600000003757,-30.603055273525605
11,1327.370000000376,-30.755981758302738
11,1327.380000000376,-30.91820356935212
11,1327.390000000376,-31.09010434354525
11,1327.4000000003762,-31.272095757840024
11,1327.4100000003762,-31.464620035721378
11,1327.4200000003761,-31.668152726994098
11,1327.4300000003764,-31.883205784445828
11,1327.4400000003764,-32.110330957927935
11,1327.4500000003763,-32.35012352013693
11,1327.4600000003763,-32.60322632874591
11,1327.4700000003766,-32.87033421121264
11,1327.4800000003765,-33.15219862805275
11,1327.4900000003765,-33.44963252371093
11,1327.5000000003768,-33.7635151986173
11,1327.5100000003767,-34.09479691701486
11,1327.5200000003767,-34.44450278611106
11,1327.530000000377,-34.813735150828336
11,1327.540000000377,-35.203673318033104
11,1327.550000000377,-35.615568730985146
11,1327.5600000003772,-36.05073266194094
11,1327.5700000003771,-36.51051183794507
11,1327.5800000003771,-36.99624486042755
11,1327.5900000003774,-37.50918832371052
11,1327.6000000003773,-38.05039548071338
11,1327.6100000003773,-38.6205211958361
11,1327.6200000003776,-39.21951371432562
11,1327.6300000003775,-39.8461359349826
11,1327.6400000003775,-40.49723829503598
11,1327.6500000003778,-41.16669129831717
11,1327.6600000003777,-41.843905282278975
11,1327.6700000003777,-42.51198087213137
11,1327.680000000378,-43.14585609974267
11,1327.690000000378,-43.71145107039207
11,1327.700000000378,-44.167609736051
11,1327.7100000003782,-44.47272883689041
11,1327.7200000003781,-44.595828205650314
11,1327.7300000003781,-44.527462309202015
11,1327.7400000003784,-44.2835009658119
11,1327.7500000003783,-43.89897002827788
11,1327.7600000003783,-43.41643394253059
11,1327.7700000003786,-42.87581279161255
11,1327.7800000003785,-42.30906703582975
11,1327.7900000003785,-41.73917509630901
11,1327.8000000003788,-41.181385593997994
11,1327.8100000003787,-40.64513342444326
11,1327.8200000003787,-40.13581153315825
11,1327.830000000379,-39.656142021455054
11,1327.840000000379,-39.207147326438395
11,1327.850000000379,-38.78880474332532
11,1327.8600000003792,-38.400474302517516
11,1327.8700000003792,-38.041172652734204
11,1327.8800000003791,-37.709745266564916
11,1327.8900000003794,-37.404972590079865
11,1327.9000000003794,-37.12563369097558
11,1327.9100000003793,-36.870542725252285
11,1327.9200000003796,-36.63856810635168
11,1327.9300000003796,-36.42864071349936
11,1327.9400000003795,-36.239755187221576
11,1327.9500000003798,-36.070966881745484
11,1327.9600000003798,-35.921386092705745
11,1327.9700000003797,-35.790170559324984
11,1327.98000000038,-35.676516845981176
11,1327.99000000038,-35.57965094551627
11,1328.00000000038,-35.49881828456662
11,1328.0100000003802,-35.433273204519494
11,1328.0200000003802,-35.382267931283636
11,1328.0300000003801,-35.345041016166036
11,1328.0400000003804,-35.32080522623619
11,1328.0500000003804,-35.30873488147683
11,1328.0600000003803,-35.30795268065142
11,1328.0700000003803,-35.317516128411114
11,1328.0800000003806,-35.33640377867702
11,1328.0900000003805,-35.36350164673207
11,1328.1000000003805,-35.397590317407946
11,1328.1100000003808,-35.43733349168532
11,1328.1200000003807,-35.48126895419447
11,1328.1300000003807,-35.52780320840354
11,1328.140000000381,-35.575211264643826
11,1328.150000000381,-35.62164325201942
11,1328.160000000381,-35.66513957743288
11,1328.1700000003812,-35.70365620492925
11,1328.1800000003811,-35.73510118773653
11,1328.1900000003811,-35.757382794678925
11,1328.2000000003814,-35.768468414426614
11,1328.2100000003813,-35.766451964489185
11,1328.2200000003813,-35.74962594454237
11,1328.2300000003816,-35.71655283688364
11,1328.2400000003815,-35.666129608922226
11,1328.2500000003815,-35.59763892135458
11,1328.2600000003818,-35.51078150408962
11,1328.2700000003817,-35.40568597878656
11,1328.2800000003817,-35.2828949352304
11,1328.290000000382,-35.14332881982131
11,1328.300000000382,-34.98823164589315
11,1328.310000000382,-34.81910423921768
11,1328.3200000003822,-34.637631440205816
11,1328.3300000003821,-34.44560941404052
11,1328.3400000003821,-34.24487818326274
11,1328.3500000003824,-34.03726301688047
11,1328.3600000003823,-33.8245267312013
11,1328.3700000003823,-33.60833352892562
11,1328.3800000003826,-33.390223894561096
11,1328.3900000003825,-33.171599321800834
11,1328.4000000003825,-32.953715251235714
11,1328.4100000003828,-32.73768047711383
11,1328.4200000003827,-32.52446135734993
11,1328.4300000003827,-32.31488935198736
11,1328.440000000383,-32.10967066420182
11,1328.450000000383,-31.909397010997402
11,1328.460000000383,-31.714556794051486
11,1328.4700000003832,-31.525546144129347
11,1328.4800000003831,-31.342679485721415
11,1328.4900000003831,-31.16619939755635
11,1328.5000000003834,-30.9962856492412
11,1328.5100000003833,-30.833063362319887
11,1328.5200000003833,-30.676610297945818
11,1328.5300000003836,-30.526963303763715
11,1328.5400000003835,-30.38412397529172
11,1328.5500000003835,-30.24806359544919
11,1328.5600000003838,-30.118727423274443
11,1328.5700000003837,-29.996038400396383
11,1328.5800000003837,-29.879900342668666
11,1328.590000000384,-29.770200678928582
11,1328.600000000384,-29.666812793670815
11,1328.610000000384,-29.569598025657875
11,1328.6200000003842,-29.478407366366035
11,1328.6300000003841,-29.39308289933567
11,1328.6400000003841,-29.313459014507135
11,1328.6500000003844,-29.239363427716153
11,1328.6600000003843,-29.170618030481133
11,1328.6700000003843,-29.10703959322833
11,1328.6800000003846,-29.04844033923611
11,1328.6900000003845,-28.994628406440693
11,1328.7000000003845,-28.94540820976999
11,1328.7100000003848,-28.900580715861363
11,1328.7200000003847,-28.859943640241088
11,1328.7300000003847,-28.823291575399217
11,1328.7400000003847,-28.790416058047935
11,1328.750000000385,-28.761105582254824
11,1328.760000000385,-28.735145566616033
11,1328.770000000385,-28.712318281686187
11,1328.7800000003851,-28.692402745735702
11,1328.7900000003851,-28.675174597734934
11,1328.8000000003851,-28.66040595544947
11,1328.8100000003853,-28.647865270300727
11,1328.8200000003853,-28.637317189988455
11,1328.8300000003853,-28.628522442120996
11,1328.8400000003855,-28.621237753618995
11,1328.8500000003855,-28.615215821663735
11,1328.8600000003855,-28.610205354561103
11,1328.8700000003857,-28.605951200278085
11,1328.8800000003857,-28.602194583025383
11,1328.8900000003857,-28.598673467921056
11,1328.900000000386,-28.595123073709257
11,1328.910000000386,-28.591276552216907
11,1328.920000000386,-28.586865852512048
11,1328.9300000003861,-28.581622783928196
11,1328.9400000003861,-28.5752802885428
11,1328.9500000003861,-28.567573928711486
11,1328.9600000003863,-28.558243589589402
11,1328.9700000003863,-28.547035387731743
11,1328.9800000003863,-28.53370377069522
11,1328.9900000003865,-28.518013781902862
11,1329.0000000003865,-28.499743457126804
11,1329.0100000003865,-28.47868630927605
11,1329.0200000003867,-28.454653849403194
11,1329.0300000003867,-28.427478085888463
11,1329.0400000003867,-28.397013936908383
11,1329.050000000387,-28.363141488777813
11,1329.060000000387,-28.32576803256019
11,1329.070000000387,-28.284829813339208
11,1329.0800000003871,-28.240293432212304
11,1329.0900000003871,-28.192156850820197
11,1329.1000000003871,-28.140449957559035
11,1329.1100000003873,-28.08523467075493
11,1329.1200000003873,-28.026604566752177
11,1329.1300000003873,-27.964684038503332
11,1329.1400000003875,-27.8996270038083
11,1329.1500000003875,-27.831615199017314
11,1329.1600000003875,-27.760856103924276
11,1329.1700000003877,-27.687580556241098
11,1329.1800000003877,-27.612040119094413
11,1329.1900000003877,-27.53450427046447
11,1329.200000000388,-27.455257483932357
11,1329.210000000388,-27.374596268143012
11,1329.220000000388,-27.292826228685882
11,1329.2300000003881,-27.210259209028756
11,1329.2400000003881,-27.1272105596943
11,1329.2500000003881,-27.04399657628975
11,1329.2600000003883,-26.960932137582205
11,1329.2700000003883,-26.878328565484175
11,1329.2800000003883,-26.796491721636762
11,1329.2900000003885,-26.71572034564303
11,1329.3000000003885,-26.636304634624842
11,1329.3100000003885,-26.55852505739174
11,1329.3200000003887,-26.482651392027428
11,1329.3300000003887,-26.40894197241925
11,1329.3400000003887,-26.337643126541003
11,1329.3500000003887,-26.268988787677216
11,1329.360000000389,-26.20320025929503
11,1329.370000000389,-26.140486113997937
11,1329.380000000389,-26.081042207129293
11,1329.3900000003891,-26.025051787048767
11,1329.4000000003891,-25.972685684371374
11,1329.4100000003891,-25.92410256468608
11,1329.4200000003893,-25.87944922928952
11,1329.4300000003893,-25.838860951940546
11,1329.4400000003893,-25.80246183859461
11,1329.4500000003895,-25.77036520039271
11,1329.4600000003895,-25.742673930644116
11,1329.4700000003895,-25.71948087756767
11,1329.4800000003897,-25.70086920574415
11,1329.4900000003897,-25.686912740510344
11,1329.5000000003897,-25.677676289654116
11,1329.51000000039,-25.673215937912666
11,1329.52000000039,-25.673579310162694
11,1329.53000000039,-25.67880579974885
11,1329.5400000003901,-25.68892675814476
11,1329.5500000003901,-25.70396564373047
11,1329.5600000003901,-25.723938125630774
11,1329.5700000003903,-25.748852140958153
11,1329.5800000003903,-25.778707901401038
11,1329.5900000003903,-25.813497847261154
11,1329.6000000003905,-25.853206545452267
11,1329.6100000003905,-25.89781052848027
11,1329.6200000003905,-25.947278071344147
11,1329.6300000003907,-26.0015689028436
11,1329.6400000003907,-26.060633848052678
11,1329.6500000003907,-26.124414398566085
11,1329.660000000391,-26.19284220670316
11,1329.670000000391,-26.26583850092006
11,1329.680000000391,-26.343313418954807
11,1329.6900000003911,-26.42516525631474
11,1329.7000000003911,-26.511279627961613
11,1329.7100000003911,-26.601528543031176
11,1329.7200000003913,-26.695769391860324
11,1329.7300000003913,-26.793843848755593
11,1329.7400000003913,-26.895576694625554
11,1329.7500000003915,-27.000774567067296
11,1329.7600000003915,-27.109224649648873
11,1329.7700000003915,-27.220693316257062
11,1329.7800000003917,-27.334924751637683
11,1329.7900000003917,-27.451639576967082
11,1329.8000000003917,-27.570533514814763
11,1329.810000000392,-27.691276138405293
11,1329.820000000392,-27.813509758126614
11,1329.830000000392,-27.93684850824698
11,1329.8400000003921,-28.060877708109132
11,1329.8500000003921,-28.185153581341314
11,1329.8600000003921,-28.309203424609308
11,1329.8700000003923,-28.43252632801725
11,1329.8800000003923,-28.554594548196057
11,1329.8900000003923,-28.674855639262148
11,1329.9000000003925,-28.792735436899818
11,1329.9100000003925,-28.907641978464508
11,1329.9200000003925,-29.0189704182876
11,1329.9300000003927,-29.12610896463535
11,1329.9400000003927,-29.228445822550327
11,1329.9500000003927,-29.325377073181016
11,1329.960000000393,-29.41631536291502
11,1329.970000000393,-29.500699209968445
11,1329.980000000393,-29.578002673402636
11,1329.9900000003931,-29.647745073042273
11,1330.0000000003931,-29.70950040314019
11,1330.0100000003931,-29.762906057467006
11,1330.020000000393,-29.807670480911575
11,1330.0300000003933,-29.843579387824715
11,1330.0400000003933,-29.870500240115977
11,1330.0500000003933,-29.88838475745542
11,1330.0600000003935,-29.89726932752764
11,1330.0700000003935,-29.897273296708
11,1330.0800000003935,-29.888595230804796
11,1330.0900000003937,-29.871507340875635
11,1330.1000000003937,-29.846348353772836
11,1330.1100000003937,-29.813515173110066
11,1330.120000000394,-29.773453709393365
11,1330.130000000394,-29.72664926790327
11,1330.140000000394,-29.67361686579862
11,1330.1500000003941,-29.614891810163616
11,1330.1600000003941,-29.551020817017676
11,1330.170000000394,-29.482553888932856
11,1330.1800000003943,-29.410037103949843
11,1330.1900000003943,-29.334006408124324
11,1330.2000000003943,-29.2549824460878
11,1330.2100000003945,-29.173466419921485
11,1330.2200000003945,-29.089936926707175
11,1330.2300000003945,-29.004847700947984
11,1330.2400000003947,-28.918626167733375
11,1330.2500000003947,-28.831672704547398
11,1330.2600000003947,-28.744360506025682
11,1330.270000000395,-28.65703594775512
11,1330.280000000395,-28.57001935157207
11,1330.290000000395,-28.48360606216179
11,1330.3000000003951,-28.398067755610196
11,1330.3100000003951,-28.313653908744314
11,1330.320000000395,-28.230593370548434
11,1330.3300000003953,-28.14909598428954
