/Pdrop (Plsr=1.00e+00) X,/Pdrop (Plsr=1.00e+00) Y,/Pdrop (Plsr=1.00e-01) X,/Pdrop (Plsr=1.00e-01) Y,/Pdrop (Plsr=1.00e-02) X,/Pdrop (Plsr=1.00e-02) Y,/Pdrop (Plsr=1.00e-03) X,/Pdrop (Plsr=1.00e-03) Y,/Pdrop (Plsr=1.00e-04) X,/Pdrop (Plsr=1.00e-04) Y,/Pdrop (Plsr=1.00e-08) X,/Pdrop (Plsr=1.00e-08) Y
1.311667999999964e-06,0.03000199562989809,1.311667999999964e-06,0.003123237389699589,1.311667999999964e-06,0.0003125814208338108,1.311667999999964e-06,3.125782988237692e-05,1.311667999999964e-06,3.125784415700971e-06,1.311667999999964e-06,3.125784762715e-10
1.311673999999964e-06,0.02994604817278278,1.311673999999964e-06,0.003116859323719184,1.311673999999964e-06,0.0003119420268631638,1.311673999999964e-06,3.119389613984328e-05,1.311673999999964e-06,3.119391032668873e-06,1.311673999999964e-06,3.119391378831658e-10
1.311679999999964e-06,0.02990073840365733,1.311679999999964e-06,0.003111696886721943,1.311679999999964e-06,0.0003114245033559042,1.311679999999964e-06,3.114214845347333e-05,1.311679999999964e-06,3.114216256954052e-06,1.311679999999964e-06,3.11421660242851e-10
1.311685999999964e-06,0.02986601341473507,1.311685999999964e-06,0.00310774221217394,1.311685999999964e-06,0.0003110280585509744,1.311685999999964e-06,3.110250765992552e-05,1.311685999999964e-06,3.110252172194152e-06,1.311685999999964e-06,3.110252517141732e-10
1.311691999999964e-06,0.02984183258897431,1.311691999999964e-06,0.003104989278745636,1.311691999999964e-06,0.0003107520864296403,1.311691999999964e-06,3.107491316732865e-05,1.311691999999964e-06,3.107492719180606e-06,1.311691999999964e-06,3.107493063761627e-10
1.311697999999964e-06,0.02982816755445925,1.311697999999964e-06,0.003103433891312307,1.311697999999964e-06,0.0003105872880771022,1.311697999999964e-06,3.105932276245149e-05,1.311697999999964e-06,3.105933676575428e-06,1.311697999999964e-06,3.105934020949432e-10
1.311703999999964e-06,0.02982500215191338,1.311703999999964e-06,0.00310307366772563,1.311703999999964e-06,0.0003105511870478538,1.311703999999964e-06,3.105571247645626e-05,1.311703999999964e-06,3.105572647486454e-06,1.311703999999964e-06,3.105572991812541e-10
1.311709999999964e-06,0.02983233241570383,1.311709999999964e-06,0.003103908031283972,1.311709999999964e-06,0.0003106348225469886,1.311709999999964e-06,3.106407650849986e-05,1.311709999999964e-06,3.106409051827402e-06,1.311709999999964e-06,3.106409396264565e-10
1.311715999999964e-06,0.02985016656856289,1.311715999999964e-06,0.003105938208863272,1.311715999999964e-06,0.0003108383177922441,1.311715999999964e-06,3.10844272067834e-05,1.311715999999964e-06,3.108444124422815e-06,1.311715999999964e-06,3.108444469130276e-10
1.311721999999964e-06,0.02987852503006983,1.311721999999964e-06,0.003109167234698068,1.311721999999964e-06,0.0003111619780939054,1.311721999999964e-06,3.111679510694405e-05,1.311721999999964e-06,3.111680918847268e-06,1.311721999999964e-06,3.111681263984824e-10
1.311727999999964e-06,0.02991744043877434,1.311727999999964e-06,0.003113599959832119,1.311727999999964e-06,0.0003116152828255943,1.311727999999964e-06,3.116122902798987e-05,1.311727999999964e-06,3.11612431701895e-06,1.311727999999964e-06,3.116124662747295e-10
1.311733999999964e-06,0.02996695768767875,1.311733999999964e-06,0.003119243067288185,1.311733999999964e-06,0.0003121809947982365,1.311733999999964e-06,3.121779622629126e-05,1.311733999999964e-06,3.121781044598904e-06,1.311733999999964e-06,3.12178139107999e-10
1.311739999999963e-06,0.03002713397261131,1.311739999999963e-06,0.003126105093035352,1.311739999999963e-06,0.000312868908453694,1.311739999999963e-06,3.128658260843555e-05,1.311739999999963e-06,3.128659692276701e-06,1.311739999999963e-06,3.128660039674083e-10
1.311745999999963e-06,0.03009803885285746,1.311745999999963e-06,0.003134196452865356,1.311745999999963e-06,0.0003136800722323178,1.311745999999963e-06,3.136769300409808e-05,1.311745999999963e-06,3.136770743057751e-06,1.311745999999963e-06,3.136771091536951e-10
1.311751999999963e-06,0.03017975432316245,1.311751999999963e-06,0.003143529475315003,1.311751999999963e-06,0.0003146157271766588,1.311751999999963e-06,3.146125150035714e-05,1.311751999999963e-06,3.146126605695087e-06,1.311751999999963e-06,3.146126955423947e-10
1.311757999999963e-06,0.03027237489610766,1.311757999999963e-06,0.003154118440816946,1.311757999999963e-06,0.0003156773109082978,1.311757999999963e-06,3.156740183930301e-05,1.311757999999963e-06,3.156741654450606e-06,1.311757999999963e-06,3.156742005599695e-10
1.311763999999963e-06,0.03037600769343209,1.311763999999963e-06,0.003165979627274416,1.311763999999963e-06,0.0003168664622582107,1.311763999999963e-06,3.168630788102759e-05,1.311763999999963e-06,3.16863227539444e-06,1.311763999999963e-06,3.168632628137432e-10
1.311769999999963e-06,0.03049077254480577,1.311769999999963e-06,0.003179131362315378,1.311769999999963e-06,0.0003181850265770878,1.311769999999963e-06,3.1818154134564e-05,1.311769999999963e-06,3.181816919499383e-06,1.311769999999963e-06,3.181817274013473e-10
1.311775999999963e-06,0.03061680209205635,1.311775999999963e-06,0.003193594082497717,1.311775999999963e-06,0.000319635061753781,1.311775999999963e-06,3.196314635965674e-05,1.311775999999963e-06,3.196316162818436e-06,1.311775999999963e-06,3.196316519284775e-10
1.311781999999963e-06,0.03075424189662848,1.311781999999963e-06,0.003209390399792701,1.311781999999963e-06,0.0003212188449757881,1.311781999999963e-06,3.212151224270732e-05,1.311781999999963e-06,3.212152774080003e-06,1.311781999999963e-06,3.21215313268415e-10
1.311787999999963e-06,0.0309032505475119,1.311787999999963e-06,0.003226545175701344,1.311787999999963e-06,0.0003229388802686097,1.311787999999963e-06,3.229350215061852e-05,1.311787999999963e-06,3.229351790073014e-06,1.311787999999963e-06,3.229352151005409e-10
1.311793999999963e-06,0.03106399976654497,1.311793999999963e-06,0.00324508560341998,1.311793999999963e-06,0.0003247979068572059,1.311793999999963e-06,3.247938996681906e-05,1.311793999999963e-06,3.24794059925018e-06,1.311793999999963e-06,3.247940962706659e-10
1.311799999999963e-06,0.03123667450733604,1.311799999999963e-06,0.003265041298506176,1.311799999999963e-06,0.0003267989083964861,1.311799999999963e-06,3.267947401419406e-05,1.311799999999963e-06,3.267949034021958e-06,1.311799999999963e-06,3.267949400204283e-10
1.311805999999963e-06,0.03142147304344804,1.311805999999963e-06,0.003286444398551122,1.311805999999963e-06,0.0003289451231235688,1.311805999999963e-06,3.289407807019217e-05,1.311805999999963e-06,3.289409472268272e-06,1.311805999999963e-06,3.289409841384705e-10
1.311811999999963e-06,0.0316186070408639,1.311811999999963e-06,0.003309329672431444,1.311811999999963e-06,0.0003312400549915145,1.311811999999963e-06,3.312355248005049e-05,1.311811999999963e-06,3.312356948662161e-06,1.311811999999963e-06,3.312357320928069e-10
1.311817999999963e-06,0.03182830160877511,1.311817999999963e-06,0.003333734639756449,1.311817999999963e-06,0.0003336874858489195,1.311817999999963e-06,3.336827537462193e-05,1.311817999999963e-06,3.336829276453796e-06,1.311817999999963e-06,3.336829652092311e-10
1.311823999999963e-06,0.03205079532189965,1.311823999999963e-06,0.003359699701205134,1.311823999999963e-06,0.0003362914887379915,1.311823999999963e-06,3.362865400004702e-05,1.311823999999963e-06,3.362867180439137e-06,1.311823999999963e-06,3.362867559681851e-10
1.311829999999963e-06,0.03228634020652777,1.311829999999963e-06,0.003387268280527414,1.311829999999963e-06,0.000339056442392223,1.311829999999963e-06,3.390512616733788e-05,1.311829999999963e-06,3.390514441919947e-06,1.311829999999963e-06,3.39051482500768e-10
1.311835999999963e-06,0.03253520168097995,1.311835999999963e-06,0.00341648697902918,1.311835999999963e-06,0.0003419870470198239,1.311835999999963e-06,3.419816183062224e-05,1.311835999999963e-06,3.419818056530038e-06,1.311835999999963e-06,3.41981844371364e-10
1.311841999999963e-06,0.03279765844023996,1.311841999999963e-06,0.003447405743502426,1.311841999999963e-06,0.0003450883414738818,1.311841999999963e-06,3.450826480394875e-05,1.311841999999963e-06,3.450828405917904e-06,1.311841999999963e-06,3.450828797459148e-10
1.311847999999963e-06,0.03307400227233558,1.311847999999963e-06,0.003480078048585387,1.311847999999963e-06,0.0003483657219133057,1.311847999999963e-06,3.483597462729213e-05,1.311847999999963e-06,3.483599444349542e-06,1.311847999999963e-06,3.48359984052208e-10
1.311853999999963e-06,0.03336453779289012,1.311853999999963e-06,0.003514561094716986,1.311853999999963e-06,0.0003518249620774027,1.311853999999963e-06,3.518186859382714e-05,1.311853999999963e-06,3.518188901438507e-06,1.311853999999963e-06,3.51818930252891e-10
1.311859999999963e-06,0.03366958208165242,1.311859999999963e-06,0.003550916022894692,1.311859999999963e-06,0.0003554722353023792,1.311859999999963e-06,3.554656395147471e-05,1.311859999999963e-06,3.554658502303489e-06,1.311859999999963e-06,3.554658908612389e-10
1.311865999999963e-06,0.03398946420297941,1.311865999999963e-06,0.003589208147622732,1.311865999999963e-06,0.0003593141384270087,1.311865999999963e-06,3.593072029334565e-05,1.311865999999963e-06,3.593074206616051e-06,1.311865999999963e-06,3.593074618459373e-10
1.311871999999962e-06,0.0343245245893288,1.311871999999962e-06,0.003629507209532496,1.311871999999962e-06,0.0003633577177455156,1.311871999999962e-06,3.633504215295537e-05,1.311871999999962e-06,3.633506468125899e-06,1.311871999999962e-06,3.633506885836236e-10
1.311877999999962e-06,0.03467511426434828,1.311877999999962e-06,0.003671887649353775,1.311877999999962e-06,0.0003676104971869747,1.311877999999962e-06,3.676028182208708e-05,1.311877999999962e-06,3.676030516451501e-06,1.311877999999962e-06,3.676030940379592e-10
1.311883999999962e-06,0.03504159387844136,1.311883999999962e-06,0.003716428905016447,1.311883999999962e-06,0.0003720805089124427,1.311883999999962e-06,3.72072424105516e-05,1.311883999999962e-06,3.720726663060959e-06,1.311883999999962e-06,3.720727093577331e-10
1.311889999999962e-06,0.03542433252706139,1.311889999999962e-06,0.003763215733948558,1.311889999999962e-06,0.0003767763265518346,1.311889999999962e-06,3.767678116983266e-05,1.311889999999962e-06,3.767680633642063e-06,1.311889999999962e-06,3.767681071138839e-10
1.311895999999962e-06,0.03582370631705441,1.311895999999962e-06,0.003812338562702018,1.311895999999962e-06,0.0003817071013115716,1.311895999999962e-06,3.816981310407683e-05,1.311895999999962e-06,3.816983929207591e-06,1.311895999999962e-06,3.816984374100489e-10
1.311901999999962e-06,0.03624009664354427,1.311901999999962e-06,0.003863893866414912,1.311901999999962e-06,0.000386882601224839,1.311901999999962e-06,3.86873148952405e-05,1.311901999999962e-06,3.868734218617177e-06,1.311901999999962e-06,3.868734671347711e-10
1.311907999999962e-06,0.03667388813437147,1.311907999999962e-06,0.003917984580731127,1.311907999999962e-06,0.000392313253830899,1.311907999999962e-06,3.923032917141353e-05,1.311907999999962e-06,3.923035765417847e-06,1.311907999999962e-06,3.923036226455777e-10
1.311913999999962e-06,0.03712546621522912,1.311913999999962e-06,0.003974720549157031,1.311913999999962e-06,0.0003980101926100208,1.311913999999962e-06,3.979996915080302e-05,1.311913999999962e-06,3.979999892251748e-06,1.311913999999962e-06,3.980000362097803e-10
1.311919999999962e-06,0.03759521424402876,1.311919999999962e-06,0.004034219009148817,1.311919999999962e-06,0.0004039853075368871,1.311919999999962e-06,4.039742369763741e-05,1.311919999999962e-06,4.03974548645725e-06,1.311919999999962e-06,4.039745965646148e-10
1.311925999999962e-06,0.0380835101575049,1.311925999999962e-06,0.004096605120451147,1.311925999999962e-06,0.0004102513001438539,1.311925999999962e-06,4.102396282952892e-05,1.311925999999962e-06,4.102399550817447e-06,1.311925999999962e-06,4.10240003992128e-10
1.311931999999962e-06,0.03859072257002106,1.311931999999962e-06,0.004162012539754474,1.311931999999962e-06,0.0004168217435471437,1.311931999999962e-06,4.168094372111291e-05,1.311931999999962e-06,4.168097803938159e-06,1.311931999999962e-06,4.168098303570173e-10
1.311937999999962e-06,0.03911720625911957,1.311937999999962e-06,0.004230584045964301,1.311937999999962e-06,0.0004237111479198819,1.311937999999962e-06,4.23698172530198e-05,1.311937999999962e-06,4.236985335161334e-06,1.311937999999962e-06,4.236985845980163e-10
1.311943999999962e-06,0.03966329697076629,1.311943999999962e-06,0.004302472221024137,1.311943999999962e-06,0.0004309350319707474,1.311943999999962e-06,4.309213516152873e-05,1.311943999999962e-06,4.309217319549093e-06,1.311943999999962e-06,4.309217842263515e-10
1.311949999999962e-06,0.04022930547389923,1.311949999999962e-06,0.004377840191537966,1.311949999999962e-06,0.0004385100010292393,1.311949999999962e-06,4.384955784973541e-05,1.311949999999962e-06,4.384959799022059e-06,1.311949999999962e-06,4.384960334396358e-10
1.311955999999962e-06,0.04081551079572193,1.311955999999962e-06,0.004456862437217271,1.311955999999962e-06,0.0004464538324308819,1.311955999999962e-06,4.464386292906125e-05,1.311955999999962e-06,4.464390536535279e-06,1.311955999999962e-06,4.464391085395282e-10
1.311961999999962e-06,0.04142215257044582,1.311961999999962e-06,0.004539725672595057,1.311961999999962e-06,0.0004547855689545696,1.311961999999962e-06,4.547695456701211e-05,1.311961999999962e-06,4.547699950882999e-06,1.311961999999962e-06,4.547700514122926e-10
1.311967999999962e-06,0.04204942244181625,1.311967999999962e-06,0.004626629809296213,1.311967999999962e-06,0.0004635256211697906,1.311967999999962e-06,4.635087372675847e-05,1.311967999999962e-06,4.635092140690396e-06,1.311967999999962e-06,4.635092719280598e-10
1.311973999999962e-06,0.04269745447006758,1.311973999999962e-06,0.004717789006806983,1.311973999999962e-06,0.0004726958796419114,1.311973999999962e-06,4.726780939381627e-05,1.311973999999962e-06,4.726786007120832e-06,1.311973999999962e-06,4.726786602116621e-10
1.311979999999962e-06,0.04336631451144653,1.311979999999962e-06,0.00481343282057892,1.311979999999962e-06,0.0004823198380634688,1.311979999999962e-06,4.823011089678194e-05,1.311979999999962e-06,4.823016485995165e-06,1.311979999999962e-06,4.823017098546841e-10
1.311985999999962e-06,0.04405598856270625,1.311985999999962e-06,0.004913807457193066,1.311985999999962e-06,0.00049242272850551,1.311985999999962e-06,4.924030144190959e-05,1.311985999999962e-06,4.924035901302999e-06,1.311985999999962e-06,4.924036532667328e-10
1.311991999999962e-06,0.04476637009654351,1.311991999999962e-06,0.005019177147337211,1.311991999999962e-06,0.0005030316701308806,1.311991999999962e-06,5.030109299615135e-05,1.311991999999962e-06,5.030115453569606e-06,1.311991999999962e-06,5.030116105122939e-10
1.311997999999962e-06,0.04549724645773882,1.311997999999962e-06,0.00512982564842415,1.311997999999962e-06,0.0005141758328740466,1.311997999999962e-06,5.14154026696123e-05,1.311997999999962e-06,5.141546858175241e-06,1.311997999999962e-06,5.141547531428623e-10
1.312003999999961e-06,0.04624828444586142,1.312003999999961e-06,0.005246057889896107,1.312003999999961e-06,0.0005258866177813146,1.312003999999961e-06,5.258637076752726e-05,1.312003999999961e-06,5.258644150639967e-06,1.312003999999961e-06,5.258644847256484e-10
1.312009999999961e-06,0.04701901527954478,1.312009999999961e-06,0.005368201775565437,1.312009999999961e-06,0.000538197855918827,1.312009999999961e-06,5.381738070316292e-05,1.312009999999961e-06,5.381745678016754e-06,1.312009999999961e-06,5.381746399831587e-10
1.312015999999961e-06,0.0478088192197871,1.312015999999961e-06,0.005496610158689883,1.312015999999961e-06,0.0005511460279926392,1.312015999999961e-06,5.511208098728834e-05,1.312015999999961e-06,5.511216297960463e-06,1.312015999999961e-06,5.511217047004117e-10
1.312021999999961e-06,0.04861691022595205,1.312021999999961e-06,0.005631663007010646,1.312021999999961e-06,0.0005647705071043605,1.312021999999961e-06,5.647440953760958e-05,1.312021999999961e-06,5.647449809816193e-06,1.312021999999961e-06,5.647450588341426e-10
1.312027999999961e-06,0.04944232112521805,1.312027999999961e-06,0.00577376977653217,1.312027999999961e-06,0.0005791138273770218,1.312027999999961e-06,5.790862058328892e-05,1.312027999999961e-06,5.790871645243757e-06,1.312027999999961e-06,5.790872455757002e-10
1.312033999999961e-06,0.05028388989041452,1.312033999999961e-06,0.00592337201438045,1.312033999999961e-06,0.0005942219815353514,1.312033999999961e-06,5.941931447501605e-05,1.312033999999961e-06,5.941941849430942e-06,1.312033999999961e-06,5.941942694728952e-10
1.312039999999961e-06,0.05114024773727786,1.312039999999961e-06,0.00608094621279546,1.312039999999961e-06,0.0006101447509377593,1.312039999999961e-06,6.101147075259331e-05,1.312039999999961e-06,6.10115838809904e-06,1.312039999999961e-06,6.101159271311865e-10
1.312045999999961e-06,0.05200980985909442,1.312045999999961e-06,0.006247006937821555,1.312045999999961e-06,0.0006269360720089788,1.312045999999961e-06,6.269048486823939e-05,1.312045999999961e-06,6.269060820129941e-06,1.312045999999961e-06,6.269061744771415e-10
1.312051999999961e-06,0.05289076970440322,1.312051999999961e-06,0.006422110257836908,1.312051999999961e-06,0.0006446544435567074,1.312051999999961e-06,6.446220901760331e-05,1.312051999999961e-06,6.446234381025241e-06,1.312051999999961e-06,6.446235351052512e-10
1.312057999999961e-06,0.05378109775446014,1.312057999999961e-06,0.006606857498141887,1.312057999999961e-06,0.0006633633800355986,1.312057999999961e-06,6.633299759014564e-05,1.312057999999961e-06,6.633314528376744e-06,1.312057999999961e-06,6.633315548260724e-10
1.312063999999961e-06,0.05467854575820185,1.312063999999961e-06,0.006801899348917383,1.312063999999961e-06,0.0006831319165255458,1.312063999999961e-06,6.830975782121508e-05,1.312063999999961e-06,6.830992007598582e-06,1.312063999999961e-06,6.830993082407558e-10
1.312069999999961e-06,0.05558065731161826,1.312069999999961e-06,0.007007940353869032,1.312069999999961e-06,0.0007040351719406582,1.312069999999961e-06,7.040000630607551e-05,1.312069999999961e-06,7.040018503968023e-06,1.312069999999961e-06,7.040019639467207e-10
1.312075999999961e-06,0.05648478551551368,1.312075999999961e-06,0.007225743806486801,1.312075999999961e-06,0.0007261549778943514,1.312075999999961e-06,7.261193212764715e-05,1.312075999999961e-06,7.261212956178668e-06,1.312075999999961e-06,7.261214158949237e-10
1.312081999999961e-06,0.05738811819449265,1.312081999999961e-06,0.007456137078419892,1.312081999999961e-06,0.0007495805816028283,1.312081999999961e-06,7.49544674504565e-05,1.312081999999961e-06,7.495468616689767e-06,1.312081999999961e-06,7.495469894271638e-10
1.312087999999961e-06,0.05828771081677427,1.312087999999961e-06,0.007700017401183434,1.312087999999961e-06,0.000774409432406459,1.312087999999961e-06,7.743736655330554e-05,1.312087999999961e-06,7.743760956166386e-06,1.312087999999961e-06,7.743762317230088e-10
1.312093999999961e-06,0.05918052681861148,1.312093999999961e-06,0.00795835811508892,1.312093999999961e-06,0.0008007480626954233,1.312093999999961e-06,8.00712944029432e-05,1.312093999999961e-06,8.007156522294003e-06,1.312093999999961e-06,8.007157976848415e-10
1.312099999999961e-06,0.06006348454439378,1.312099999999961e-06,0.008232215389660302,1.312099999999961e-06,0.0008287130755381438,1.312099999999961e-06,8.286792602393451e-05,1.312099999999961e-06,8.286822878557689e-06,1.312099999999961e-06,8.286824438202037e-10
1.312105999999961e-06,0.06093350949192598,1.312105999999961e-06,0.008522735404051051,1.312105999999961e-06,0.000858432252895351,1.312105999999961e-06,8.584005808987429e-05,1.312105999999961e-06,8.584039765591301e-06,1.312105999999961e-06,8.584041443822053e-10
1.312111999999961e-06,0.06178759005836378,1.312111999999961e-06,0.008831161953770783,1.312111999999961e-06,0.0008900458001215713,1.312111999999961e-06,8.900173435177858e-05,1.312111999999961e-06,8.900211646796066e-06,1.312111999999961e-06,8.900213459382226e-10
1.312117999999961e-06,0.0626228345702274,1.312117999999961e-06,0.009158844418427174,1.312117999999961e-06,0.0009237077444637362,1.312117999999961e-06,9.236838673498572e-05,1.312117999999961e-06,9.236881821512399e-06,1.312117999999961e-06,9.236883786956239e-10
1.312123999999961e-06,0.06343652710624066,1.312123999999961e-06,0.009507245980988351,1.312123999999961e-06,0.000959587507459285,1.312123999999961e-06,9.59795312334615e-05,1.312123999999961e-06,9.595748312811058e-06,1.312123999999961e-06,9.595750452916211e-10
1.31212999999996e-06,0.06422617952982231,1.31212999999996e-06,0.009877951928337441,1.31212999999996e-06,0.0009978716735187341,1.31212999999996e-06,9.98108046271393e-05,1.31212999999996e-06,9.978681763306384e-06,1.31212999999996e-06,9.978684103881222e-10
1.31213599999996e-06,0.0649895772630858,1.31213599999996e-06,0.01027267777971335,1.31213599999996e-06,0.001038765979453292,1.31213599999996e-06,0.0001039035868789008,1.31213599999996e-06,1.038774560063339e-05,1.31213599999996e-06,1.038774817236565e-09
1.31214199999996e-06,0.06572481665950484,1.31214199999996e-06,0.01069327687864631,1.31214199999996e-06,0.001082497552351692,1.31214199999996e-06,0.0001082806919982454,1.31214199999996e-06,1.082521876481814e-05,1.31214199999996e-06,1.082522160436748e-09
1.31214799999996e-06,0.06643033233583416,1.31214799999996e-06,0.01114174693455862,1.31214799999996e-06,0.001129317425675568,1.31214799999996e-06,0.0001129673483856907,1.31214799999996e-06,1.129362132082165e-05,1.31214799999996e-06,1.129362447219034e-09
1.31215399999996e-06,0.06710491346000894,1.31215399999996e-06,0.01162023480455287,1.31215399999996e-06,0.001179503365794412,1.31215399999996e-06,0.0001179914877298,1.31215399999996e-06,1.179574331075982e-05,1.31215399999996e-06,1.17957468270204e-09
1.31215999999996e-06,0.0677477086894244,1.31215999999996e-06,0.01213103855053457,1.31215999999996e-06,0.001233363042963002,1.31215999999996e-06,0.0001233840701565036,1.31215999999996e-06,1.23346772290955e-05,1.31215999999996e-06,1.233468117457832e-09
1.31216599999996e-06,0.06835822014144013,1.31216599999996e-06,0.01267660547870008,1.31216599999996e-06,0.00129123758151996,1.31216599999996e-06,0.0001291794496770675,1.31216599999996e-06,1.29138545266904e-05,1.31216599999996e-06,1.291385897976651e-09
1.31217199999996e-06,0.06893628739033128,1.31217199999996e-06,0.01325952445646561,1.31217199999996e-06,0.001353505523386256,1.31217199999996e-06,0.000135415784101869,1.31217199999996e-06,1.353708656210335e-05,1.31217199999996e-06,1.353709161874129e-09
1.31217799999996e-06,0.06948206296678476,1.31217799999996e-06,0.01388251029402283,1.31217799999996e-06,0.001420587235574993,1.31217799999996e-06,0.0001421354935086805,1.31217799999996e-06,1.420861041217362e-05,1.31217799999996e-06,1.420861619050712e-09
1.31218399999996e-06,0.06999598115883787,1.31218399999996e-06,0.01454837737359024,1.31218399999996e-06,0.001492949785156636,1.31218399999996e-06,0.0001493857709774191,1.31218399999996e-06,1.493313991793812e-05,1.31218399999996e-06,1.49331465641593e-09
1.31218999999996e-06,0.07047872206826331,1.31218999999996e-06,0.01525999902483753,1.31218999999996e-06,0.001571112292070416,1.31218999999996e-06,0.0001572191484726712,1.31218999999996e-06,1.571592226088774e-05,1.31218999999996e-06,1.571592995688659e-09
1.31219599999996e-06,0.07093117287272502,1.31219599999996e-06,0.01602024842206302,1.31219599999996e-06,0.001655651748220959,1.31219599999996e-06,0.0001656941192038908,1.31219599999996e-06,1.656971605527908e-05,1.31219599999996e-06,1.656280918701147e-09
1.31220199999996e-06,0.07135438811092244,1.31220199999996e-06,0.01683191611503167,1.31220199999996e-06,0.001747209256799279,1.31220199999996e-06,0.0001748758152150737,1.31220199999996e-06,1.748794690436372e-05,1.31220199999996e-06,1.748029049307557e-09
1.31220799999996e-06,0.07174955057874663,1.31220799999996e-06,0.01769759886993716,1.31220799999996e-06,0.001846496593071957,1.31220799999996e-06,0.0001848367348634423,1.31220799999996e-06,1.848411487358374e-05,1.31220799999996e-06,1.847561640796398e-09
1.31221399999996e-06,0.07211793413512521,1.31221399999996e-06,0.01861955456090621,1.31221399999996e-06,0.001954302908883788,1.31221399999996e-06,0.0001956575085275802,1.31221399999996e-06,1.95662870683405e-05,1.31221399999996e-06,1.955684255620271e-09
1.31221999999996e-06,0.07246086940537635,1.31221999999996e-06,0.01959951882618045,1.31221999999996e-06,0.002071501288031304,1.31221999999996e-06,0.0002074276814809665,1.31221999999996e-06,2.07434233269143e-05,1.31221999999996e-06,2.073291631495837e-09
1.31222599999996e-06,0.0727797130613814,1.31222599999996e-06,0.02063848160848462,1.31222599999996e-06,0.002199054693222526,1.31222599999996e-06,0.00022024647898593,1.31222599999996e-06,2.20254531398163e-05,1.31222599999996e-06,2.20137539121231e-09
1.31223199999996e-06,0.07307582107714476,1.31223199999996e-06,0.0217364261415227,1.31223199999996e-06,0.002338020609590128,1.31223199999996e-06,0.000234223498642938,1.31223199999996e-06,2.342334543539664e-05,1.31223199999996e-06,2.341031055815768e-09
1.31223799999996e-06,0.07335052611570363,1.31223799999996e-06,0.02289203991414284,1.31223799999996e-06,0.002489553359783553,1.31223799999996e-06,0.0002494792464639068,1.31223799999996e-06,2.494916292664493e-05,1.31223799999996e-06,2.493463538775211e-09
1.31224399999996e-06,0.07360511900766088,1.31224399999996e-06,0.02410241672432577,1.31224399999996e-06,0.002654902612708316,1.31224399999996e-06,0.0002661453930770847,1.31224399999996e-06,2.661608872232301e-05,1.31224399999996e-06,2.659989902496687e-09
1.31224999999996e-06,0.07384083413162192,1.31224999999996e-06,0.02536278031628482,1.31224999999996e-06,0.00283540599757553,1.31224999999996e-06,0.0002843645710637996,1.31224999999996e-06,2.84384073815418e-05,1.31224999999996e-06,2.842037610103832e-09
1.31225599999996e-06,0.0740588384016736,1.31225599999996e-06,0.02666627111822945,1.31225599999996e-06,0.003032472934806739,1.31225599999996e-06,0.0003042894593483196,1.31225599999996e-06,3.043141510014106e-05,1.31225599999996e-06,3.041135760645746e-09
1.312261999999959e-06,0.07426022349955,1.312261999999959e-06,0.02800384455209126,1.312261999999959e-06,0.003247555782155974,1.312261999999959e-06,0.0003260808010780801,1.312261999999959e-06,3.261122378187007e-05,1.312261999999959e-06,3.25889580713282e-09
1.312267999999959e-06,0.0744460009537144,1.312267999999959e-06,0.02936432760338169,1.312267999999959e-06,0.003482103176876501,1.312267999999959e-06,0.0003499038737413752,1.312267999999959e-06,3.499441097769014e-05,1.312267999999959e-06,3.496976983404777e-09
1.312273999999959e-06,0.07461709965740816,1.312273999999959e-06,0.03073466587241705,1.312273999999959e-06,0.003737489108532581,1.312273999999959e-06,0.0003759227735547745,1.312273999999959e-06,3.759745197229814e-05,1.312273999999959e-06,3.757030095558082e-09
1.312279999999959e-06,0.07477436542518852,1.312279999999959e-06,0.03210036546127251,1.312279999999959e-06,0.004014909981680833,1.312279999999959e-06,0.0004042916964576868,1.312279999999959e-06,4.04358522301833e-05,1.312279999999959e-06,4.040611519528664e-09
1.312285999999959e-06,0.07491856220900124,1.312285999999959e-06,0.03344609744881204,1.312285999999959e-06,0.004315241137026038,1.312285999999959e-06,0.0004351422157609977,1.312285999999959e-06,4.352287996951367e-05,1.312285999999959e-06,4.349057378653507e-09
1.312291999999959e-06,0.07505037462319665,1.312291999999959e-06,0.03475639725489815,1.312291999999959e-06,0.004638844716603539,1.312291999999959e-06,0.0004685654162107648,1.312291999999959e-06,4.686778419237307e-05,1.312291999999959e-06,4.683306382037601e-09
1.312297999999959e-06,0.07517041146200011,1.312297999999959e-06,0.03601636871304419,1.312297999999959e-06,0.004985323512931687,1.312297999999959e-06,0.0005045877309992988,1.312297999999959e-06,5.047338147025077e-05,1.312297999999959e-06,5.04365951058517e-09
1.312303999999959e-06,0.07527920992756666,1.312303999999959e-06,0.03721230140918036,1.312303999999959e-06,0.005353222034451185,1.312303999999959e-06,0.0005431395832285146,1.312303999999959e-06,5.433291918943607e-05,1.312303999999959e-06,5.429467033256654e-09
1.312309999999959e-06,0.07537724032188252,1.312309999999959e-06,0.03833213028168027,1.312309999999959e-06,0.005739688040602248,1.312309999999959e-06,0.0005840166666848887,1.312309999999959e-06,5.842619482813125e-05,1.312309999999959e-06,5.838740319445102e-09
